t_beam,beam_radius,beam_height,t_box,box_length,rib_offset,fillet_center_offset,yield_strength_delta,thickness_tolerance
1.1498559207959718,479.2589061539302,147.11802343084113,0.9772645147104839,186.13179741193522,49.86928894796966,48.43421949314526,473.3781362529955,0.0731480254762483
1.1096994959166175,445.55567843637084,124.7766492555361,0.8915577014042527,197.30431283713884,51.145719414765196,55.1995858997301,412.2143581885534,-0.0036949814295007266
0.8790879525848647,413.30710639984625,122.73322711371706,0.9991807395141946,202.02488522347858,47.278543773390304,52.64817394894174,461.98486322962896,-0.056955774846765124
1.1270692479836186,464.6205467633907,138.7763078294621,1.0044630998714326,171.112809981622,51.444564847187785,54.34568608316492,483.85600150777185,-0.09190213191370729
1.053355136629683,435.2793602715168,137.5057773504202,1.1006061311482869,182.30149312999527,52.09240868568058,54.927945432249416,489.4509445633863,-0.06541097366278562
1.0628810015539945,473.14785291192834,126.4794949270155,1.1248358352705952,215.66597042203443,44.50478661284736,47.558181324177596,450.320153113684,0.07843482497168758
0.8531992988809344,461.2751951193452,128.04271337794228,1.0249783375814254,205.09088409700144,52.46727587594741,49.7897532823746,437.71894716042976,0.03528374924966804
0.8995106543495125,449.7659604275907,141.45951282642923,1.0756194886770793,175.75739828722942,47.81192221914189,52.20066555761432,482.39118105302055,-0.049291683214655914
0.8560555316905526,384.4853231533512,126.61854811852105,1.0469613181778772,192.09634597424196,50.687985407645556,48.60583130014857,430.23508564467875,0.06570177340364386
1.0900999917606793,496.33997301435596,149.1748883750301,0.9166690606785309,206.44221017928606,43.123578007095695,52.31623038222837,485.59229928777177,0.05288982350447319
0.9149795289903108,475.4415655377362,128.8010205490468,1.0919685831791337,188.2874160816017,49.122913045875734,50.05251204381973,456.4548794115627,-0.07045680574267182
1.1218360927411208,443.01920511844634,139.93133626268877,0.894879848456772,173.04455862904487,45.24894037783388,55.84525305932067,459.5484562090347,-0.030782845411249843
1.1008271049221403,414.97603897515,149.90822972313632,1.140812703260741,207.39058957814603,48.666588076805795,55.99890724649953,420.73510607986043,0.059375458074437226
